Santa Barbara Channel Islands|18060014|[-13422947.2132, 4007837.1545, -13279874.374499999, 4049665.6938]
Vermilion|14040109|[-12135586.354899999, 4946686.200800002, -12051939.124499999, 5060707.417400002]
Upper Chehalis|17100103|[-13749859.014600001, 5833704.435599998, -13629102.898500001, 5948959.130699998]
Santa Clara|18070102|[-13299070.126600001, 4058547.646899998, -13141488.077000001, 4139941.166199998]
Calleguas|18070103|[-13282822.7149, 4034618.520800002, -13204066.6914, 4078982.8227000018]
Santa Monica Bay|18070104|[-13257759.808400001, 3982545.952399999, -13162763.496500002, 4059140.232799999]
Los Angeles|18070105|[-13215928.770399999, 3995842.3753999993, -13130120.937399998, 4082699.1444999995]
San Gabriel|18070106|[-13184475.6606, 3982376.3619000018, -13094882.2284, 4080206.7918000016]
San Pedro Channel Islands|18070107|[-13331135.376899999, 3861925.5260000005, -13162829.072099999, 3967084.0440000007]
Seal Beach|18070201|[-13148493.627500001, 3973333.4913000017, -13120243.632800002, 4008250.984400002]
San Jacinto|18070202|[-13075518.4556, 3968975.6614999995, -12975298.7584, 4028752.4794999994]
Santa Ana|18070203|[-13135726.534699999, 3978556.7069000006, -12990350.794499999, 4080728.5945000006]
Newport Bay|18070204|[-13134837.2425, 3963517.6105000004, -13094243.4968, 4002397.5148000005]
Aliso-San Onofre|18070301|[-13119702.2577, 3921824.672200002, -13057274.4925, 3990832.136500002]
Santa Margarita|18070302|[-13070729.0941, 3924192.1981000006, -12976365.9622, 3989737.1912000007]
San Luis Rey-Escondido|18070303|[-13076057.343899999, 3894747.9301000014, -12967447.196299998, 3953446.5153000015]
Madeline Plains|18080002|[-13453592.9779, 4967714.6686, -13350654.7809, 5031393.212900001]
Mono Lake|18090101|[-13283058.510400001, 4538109.281999998, -13191087.388300002, 4625116.092799998]
Crowley Lake|18090102|[-13258784.4319, 4438754.659900002, -13139123.4198, 4578434.682100002]
Owens Lake|18090103|[-13182541.842500001, 4315761.459899999, -13096596.3024, 4447548.827899999]
Eureka-Saline Valleys|18090201|[-13158136.074000001, 4370181.354199998, -13071925.434600001, 4511457.2009999985]
Death Valley-Lower Amargosa|18090203|[-13103228.4801, 4188797.4717999995, -12854987.627600001, 4496772.438399999]
Carrizo Plain|18060003|[-13372650.5247, 4155431.520800002, -13291553.2473, 4230335.879900002]
Salinas|18060005|[-13559407.8776, 4192097.7682000026, -13380593.7283, 4405416.648900002]
Central Coastal|18060006|[-13585781.2898, 4159648.092699997, -13399612.189199999, 4390259.736599997]
Cuyama|18060007|[-13406200.5566, 4112606.5374, -13261361.9415, 4201181.318299999]
Santa Maria|18060008|[-13430837.1488, 4121765.4996000007, -13315851.4689, 4176402.566900001]
San Antonio|18060009|[-13440000.804, 4120958.168200001, -13371493.6644, 4162880.2399000013]
Santa Ynez|18060010|[-13425506.4628, 4091189.5584999993, -13294097.8485, 4138567.0790999993]
Santa Barbara Coastal|18060013|[-13437678.779199999, 4072696.8693000004, -13296593.2593, 4122779.8146]
Monterey Bay|18060015|[-13603533.9747, 4376272.868799999, -13519916.6235, 4475464.735099999]
Ventura|18070101|[-13302897.2565, 4057433.9064000025, -13262071.4715, 4109508.3993000025]
Delaware|13070002|[-11675647.629700001, 3704699.8867999986, -11579019.9129, 3770876.4938999987]
Toyah|13070003|[-11598212.858, 3585313.0383, -11494817.746, 3687759.1233]
Salt Draw|13070004|[-11649561.7951, 3588318.661600001, -11515298.7337, 3713811.955000001]
Tunas|13070009|[-11467064.0312, 3550872.7194000036, -11375163.0998, 3637344.2960000033]
Independence|13070010|[-11414508.7219, 3550270.4694000036, -11323506.347299999, 3605160.6141000036]
Punta de Agua|11090102|[-11550286.1934, 4238015.241700001, -11388690.1098, 4346570.917200001]
Sevier Lake|16030009|[-12647843.9924, 4616397.940899998, -12569575.9931, 4768731.801199998]
Lower Dolores|14030004|[-12167267.029, 4631448.340300001, -12088299.738599999, 4704306.320000001]
Lower White|14050007|[-12209426.8569, 4785000.2705999985, -12062920.8423, 4929089.909699999]
Montezuma|14080203|[-12189005.9191, 4476208.438900001, -12105153.7997, 4576920.895800001]
Middle Bear|16010202|[-12486527.2174, 5125083.110299997, -12417924.928399999, 5260859.596599997]
Lower Bear-Malad|16010204|[-12529253.832, 5065424.993799999, -12453675.0265, 5244791.7798999995]
Curlew Valley|16020309|[-12614835.2632, 5042448.538199998, -12505703.2532, 5231918.973699998]
Northern Great Salt Lake Desert|16020308|[-12727266.4889, 4950610.404600002, -12536806.0804, 5147963.850900002]
Little Wood|17040221|[-12779007.177000001, 5276318.442199998, -12653188.6378, 5430436.899299998]
Upper Wind|10080001|[-12254501.443300001, 5283260.588600002, -12034612.783800002, 5459450.744200002]
Little Wind|10080002|[-12175566.5485, 5231006.141000003, -12035299.550999999, 5341987.493800003]
Popo Agie|10080003|[-12160255.236499999, 5240926.6193, -12070503.387899999, 5305864.7322]
Badwater|10080006|[-12043701.8159, 5330689.231600001, -11931568.0856, 5401899.861800001]
Upper Bighorn|10080007|[-12163173.629, 5378814.056000002, -11972756.7594, 5538571.620300001]
Nowood|10080008|[-12020332.4982, 5377536.700199999, -11917316.759499999, 5538044.348499998]
Piedra|14080102|[-11964247.308899999, 4440097.528499998, -11908970.456199998, 4528844.296099998]
South Fork Republican|10250003|[-11511746.6669, 4725766.023699999, -11293548.1752, 4872992.178299999]
Lower Chehalis|17100104|[-13787933.088399999, 5924294.443499997, -13711352.205999998, 6030914.695499998]
Grays Harbor|17100105|[-13823644.929200001, 5904406.711400002, -13760525.766400002, 6024145.914200002]
Willapa Bay|17100106|[-13831852.49, 5817869.813100003, -13728012.8421, 5934651.217500003]
Duwamish|17110013|[-13621084.5178, 5961348.044, -13502792.0392, 6036004.6208999995]
Bear Lake|16010201|[-12436635.132, 5112299.365500003, -12365255.77, 5290047.253300003]
Central Bear|16010102|[-12382614.7378, 5145469.425899997, -12315729.0008, 5252109.170599997]
Deschutes|17110016|[-13689477.6899, 5889556.701399997, -13616848.336199999, 5953194.360699997]
Strait of Georgia|17110002|[-13754374.1188, 6176767.808200002, -13598293.1033, 6310039.138800002]
San Juan Islands|17110003|[-13773318.7806, 6168444.5940999985, -13659272.4169, 6280381.464599999]
Elk|17010106|[-12825992.129900001, 6260498.335900001, -12753814.0183, 6548523.012700001]
Upper Coeur d'Alene|17010301|[-12980398.6989, 6027271.033299997, -12878382.575399999, 6118351.276999998]
South Fork Coeur d'Alene|17010302|[-12953705.482099999, 6005531.642800003, -12871813.079699999, 6041154.638500003]
Coeur d'Alene Lake|17010303|[-13034283.4527, 6003070.675300002, -12940841.372, 6065816.5709000025]
St. Joe|17010304|[-13018496.790199999, 5927513.0616, -12809470.901099999, 6013556.9273]
Palisades|17040104|[-12430164.1571, 5323520.131499998, -12347451.567599999, 5414322.988699999]
Idaho Falls|17040201|[-12512199.0269, 5385814.293899998, -12420431.968700001, 5455499.047399998]
Upper Henrys|17040202|[-12443148.0153, 5472942.875, -12351544.9111, 5583036.7332]
Lower Henrys|17040203|[-12466977.906100001, 5416018.431299999, -12325316.7749, 5530663.752599999]
Willow|17040205|[-12474807.9794, 5298474.9243, -12388588.4834, 5408399.7870000005]
American Falls|17040206|[-12601100.951200001, 5213842.383699998, -12461584.568000002, 5406945.018599998]
Blackfoot|17040207|[-12524188.1912, 5244165.527599998, -12373191.4104, 5400418.973299998]
Portneuf|17040208|[-12551536.4003, 5201221.130400002, -12429555.2143, 5337160.901600002]
Lake Walcott|17040209|[-12714371.9597, 5198613.2880000025, -12545289.715, 5388189.479100003]
Beaver-Camas|17040214|[-12526068.2934, 5418433.127099998, -12436681.674700001, 5554341.043599999]
Medicine Lodge|17040215|[-12565644.548, 5396028.876100004, -12499662.446800001, 5543828.368200004]
Birch|17040216|[-12611079.0778, 5427321.599200003, -12535814.8417, 5537083.064100003]
Little Lost|17040217|[-12654022.4828, 5415356.347599998, -12562265.9455, 5540727.950199998]
Big Lost|17040218|[-12736887.3203, 5351469.516900003, -12533209.2969, 5507639.157700003]
Big Wood|17040219|[-12791170.9537, 5287208.065200001, -12697786.4765, 5453531.956200001]
Camas|17040220|[-12841439.7713, 5340345.346299998, -12735011.6755, 5399966.2738999985]
North and Middle Forks Boise|17050111|[-12884075.3426, 5405314.833499998, -12798566.4509, 5480722.043499998]
Boise-Mores|17050112|[-12924218.4071, 5388501.767499998, -12855316.9399, 5472866.518999998]
South Fork Boise|17050113|[-12906069.679200001, 5346427.2117, -12761267.144000001, 5443586.3443]
Lower Boise|17050114|[-13026875.874, 5350416.221600004, -12888323.8682, 5448374.537800004]
South Fork Payette|17050120|[-12916486.4025, 5456215.5983000025, -12798118.2478, 5550557.106100002]
Middle Fork Payette|17050121|[-12921036.990699999, 5477976.255500004, -12869465.113, 5553712.7485000035]
Payette|17050122|[-13019639.4659, 5424777.544, -12913088.9156, 5544827.0841]
Pahsimeroi|17060202|[-12701171.3974, 5475328.925999999, -12629492.9868, 5580849.649199999]
Lower Middle Fork Salmon|17060206|[-12853871.631000001, 5559709.065300003, -12723817.0149, 5669013.046700003]
Middle Salmon-Chamberlain|17060207|[-12919420.9786, 5648330.059299998, -12730517.7688, 5749139.824599998]
South Fork Salmon|17060208|[-12911905.8091, 5537756.407300003, -12826981.141, 5685020.004800003]
Upper Selway|17060301|[-12808657.9856, 5695985.7764, -12733533.8825, 5813103.029]
Lower Selway|17060302|[-12876659.002700001, 5730056.777099997, -12739786.439900002, 5841315.298199996]
Lochsa|17060303|[-12886942.2909, 5801846.752300002, -12726079.960299999, 5899841.621500001]
Middle Fork Clearwater|17060304|[-12911333.969, 5769822.527900003, -12868071.0362, 5820212.449300003]
South Fork Clearwater|17060305|[-12964770.0577, 5715514.513700001, -12818207.8899, 5807384.725300001]
Upper North Fork Clearwater|17060307|[-12887091.1125, 5846622.744599998, -12774707.883200001, 5944479.572499998]
Lower North Fork Clearwater|17060308|[-12959712.4343, 5861210.906499997, -12851678.1159, 5962653.829399996]
Wenatchee|17020011|[-13489807.3314, 5988349.162900001, -13394472.5915, 6137056.310900001]
Upper Yakima|17030001|[-13521542.0899, 5875419.841200002, -13364355.1247, 6040203.752200002]
Naches|17030002|[-13527844.548799999, 5853575.126000002, -13415535.258, 5965252.353700002]
Upper Spokane|17010305|[-13075387.945500001, 6031386.928300001, -12972063.205100002, 6101236.140300001]
Rock|17060109|[-13146950.5166, 5927732.098200001, -13018158.6645, 6024003.1006000005]
Gros Ventre|17040102|[-12334071.872299999, 5362571.3662, -12218705.955999998, 5425491.2532]
Ladder|10260004|[-11417177.7699, 4653845.802000001, -11227052.1786, 4706517.810800001]
Whitewoman|11030002|[-11409340.9806, 4614473.4463, -11225126.799099999, 4683105.199]
Upper Cimarron-Liberal|11040006|[-11346276.8515, 4419056.262800001, -11142775.8607, 4512051.5207]
Greybull|10080009|[-12195228.6841, 5430167.869499996, -12027925.4368, 5539894.741699996]
Dry|10080011|[-12142456.7478, 5504575.202, -12028793.1704, 5562451.4952]
North Fork Shoshone|10080012|[-12264343.053, 5500821.747400001, -12152708.8542, 5570022.926700001]
South Fork Shoshone|10080013|[-12231154.166000001, 5434715.464500003, -12146508.083500002, 5542749.215400003]
Middle Fork Powder|10090201|[-11940900.2955, 5363574.193400003, -11861447.920799999, 5489756.040800003]
Upper Powder|10090202|[-11870675.6061, 5382322.284599997, -11758998.645, 5603205.654699997]
South Fork Powder|10090203|[-11965940.4225, 5276446.9014, -11849898.2751, 5416726.1825]
Salt|10090204|[-11868677.812800001, 5325971.510499999, -11797346.655700002, 5417806.592199999]
Crazy Woman|10090205|[-11920292.9507, 5446919.941500001, -11814181.5893, 5554750.5908]
Clear|10090206|[-11933929.749, 5496038.255099997, -11806838.3717, 5617241.343899997]
Antelope|10120101|[-11811190.248100001, 5337856.086900003, -11693515.581400001, 5421320.163800003]
Dry Fork Cheyenne|10120102|[-11799841.7306, 5319123.104199998, -11691501.1712, 5378299.663199998]
Upper Cheyenne|10120103|[-11745073.989, 5362439.9714, -11607706.6546, 5462278.6599]
Lance|10120104|[-11696180.9125, 5274996.313299999, -11592979.303199999, 5370236.869599999]
Lightning|10120105|[-11756952.205400001, 5284112.014300004, -11644762.2245, 5356905.951400003]
Pathfinder-Seminoe Reservoirs|10180003|[-11935128.1274, 5133525.758000001, -11848010.683799999, 5236672.060800001]
Medicine Bow|10180004|[-11894401.468, 5065571.560099997, -11759050.505, 5187220.999899996]
Little Medicine Bow|10180005|[-11865087.339499999, 5147431.237199999, -11770140.3798, 5233692.510499999]
Sweetwater|10180006|[-12156570.4687, 5192901.594300002, -11885739.570999999, 5284912.762800002]
Middle North Platte-Casper|10180007|[-11943242.2201, 5209240.410400003, -11733972.4307, 5342619.027900003]
Glendo Reservoir|10180008|[-11777879.955400001, 5190661.620399997, -11642743.7222, 5302225.775699996]
Lower Laramie|10180011|[-11784580.706, 5078850.533200003, -11634608.072900001, 5211459.636900003]
New Fork|14040102|[-12251187.308600001, 5239493.579000004, -12157222.278500002, 5343521.542700004]
Upper Green-Slate|14040103|[-12301284.7622, 5080037.643799998, -12165114.518, 5225409.073599998]
Big Sandy|14040104|[-12221746.4221, 5136274.072099999, -12116107.1791, 5277134.341699999]
Bitter|14040105|[-12185291.4705, 5019843.686099999, -12044873.2038, 5169884.1000999985]
Great Divide Closed Basin|14040200|[-12141512.2815, 5083892.392800003, -11919278.1109, 5221065.913300003]
Muddy|14050004|[-12053903.2934, 5018189.285400003, -11944726.339200001, 5107507.364300003]
Clarks Fork Yellowstone|10070006|[-12240658.4111, 5555613.727600001, -12089498.5332, 5724427.031]
Big Horn Lake|10080010|[-12077195.2251, 5523375.733900003, -11941784.2465, 5671338.508800003]
Shoshone|10080014|[-12167920.1235, 5506071.443700001, -12042316.012, 5672415.088900001]
Upper Tongue|10090101|[-11995648.9544, 5534545.851300001, -11820028.0475, 5688930.157900001]
Horse|10180012|[-11741459.243900001, 5055327.2184000015, -11557214.244, 5155967.514600001]
Muddy|14040108|[-12348151.841400001, 5003915.068000004, -12268208.256700002, 5130708.073300004]
Chetco|17100312|[-13859411.9505, 5153306.3314, -13780292.7144, 5224212.310799999]
Warner Lakes|17120007|[-13391873.3046, 5133024.300300002, -13295104.9858, 5313186.678800002]
Guano|17120008|[-13336583.2273, 5099010.509599999, -13210794.236599999, 5312525.953499999]
Necanicum|17100201|[-13820096.5177, 5726088.200400002, -13770101.7831, 5822412.469500002]
Wilson-Trusk-Nestuccu|17100203|[-13813705.3333, 5625570.8323, -13724962.8823, 5729814.1228]
Siltcoos|17100207|[-13832436.435899999, 5422066.1000000015, -13793265.8184, 5469628.090200001]
Sixes|17100306|[-13881968.783, 5219438.5288999975, -13818597.3461, 5336233.758899998]
Donner und Blitzen|17120003|[-13248306.9099, 5234165.175999999, -13184082.4943, 5355667.256699999]
Moyie|17010105|[-12956817.1871, 6225587.768600002, -12880212.0021, 6366467.711900002]
Goose|17040211|[-12740244.019000001, 5112746.9868, -12652889.560300002, 5242200.0165]
Pend Oreille Lake|17010214|[-13040679.196, 6087812.6888, -12931411.1609, 6222077.6899]
Priest|17010215|[-13045610.068, 6136459.640900001, -12983053.94, 6286277.297100001]
Hangman|17010306|[-13097683.861200001, 5948541.557700001, -12991908.845600002, 6050647.566500001]
Salt|17040105|[-12394306.306200001, 5232148.577, -12329066.581100002, 5337437.0631]
Teton|17040204|[-12454917.893199999, 5384855.009800002, -12336913.517399998, 5466994.099200002]
Fisher|17010102|[-12869826.6672, 6088609.548, -12772106.694699999, 6191843.7269]
Upper Clark Fork|17010201|[-12607228.7014, 5747053.3955999985, -12500426.6323, 5904856.649599998]
Flint-Rock|17010202|[-12683192.9277, 5770516.952399999, -12580713.4261, 5921282.269999999]
Blackfoot|17010203|[-12678082.9073, 5886274.746100001, -12502487.9671, 6011803.647000001]
Middle Clark Fork|17010204|[-12886292.9688, 5892678.990800001, -12662282.347800002, 6023546.285000001]
Middle Fork Flathead|17010207|[-12701243.2812, 6091548.6655, -12565573.9848, 6250474.143]
Flathead Lake|17010208|[-12768481.064399999, 6049503.178599998, -12681605.5332, 6190093.825699998]
South Fork Flathead|17010209|[-12701508.522300001, 5979392.336199999, -12570044.316200001, 6183350.748499999]
Stillwater|17010210|[-12793351.8575, 6139707.8467999995, -12715732.7306, 6241483.2332999995]
Swan|17010211|[-12699677.5992, 5986498.013499998, -12634890.789299998, 6133607.884999998]
Lower Flathead|17010212|[-12787812.342500001, 5942740.104699999, -12653244.914800001, 6141597.926699999]
Yaak|17010103|[-12918989.3049, 6197828.466200002, -12841543.8828, 6313347.738200001]
North Fork Flathead|17010206|[-12789533.209800001, 6184995.897500001, -12674352.0096, 6353555.717000001]
Lower Clark Fork|17010213|[-12946389.0198, 5998496.1592999995, -12767704.133, 6176267.3641]
Middle Kootenai|17010101|[-12935452.9421, 6116839.059600003, -12767121.580699999, 6468530.372600003]
South Fork Owyhee|17050105|[-13033566.535500001, 5031215.1635000035, -12908439.653700002, 5202510.074600004]
East Little Owyhee|17050106|[-13065354.546, 5098406.2217999995, -12981702.5183, 5186099.198999999]
Belt|10030105|[-12368155.3983, 5915359.923, -12307836.5476, 6040579.11]
Two Medicine|10030201|[-12632630.5343, 6106954.273500003, -12488735.9697, 6199506.150100003]
Bullwhacker-Dog|10040101|[-12301484.475, 5987196.876999997, -12134199.7871, 6139751.644999997]
Arrow|10040102|[-12316908.7587, 5950938.050300002, -12219924.7034, 6075280.458700002]
Judith|10040103|[-12321656.3008, 5888709.031400003, -12157679.398699999, 6062881.453800002]
Big Dry|10040105|[-11966582.3378, 5932400.182599999, -11826674.5037, 6044834.303999999]
Upper Musselshell|10040201|[-12332373.196800001, 5774498.179300003, -12059072.085600002, 5907319.670300003]
Flatwillow|10040203|[-12173504.6943, 5897297.810900003, -12014718.170699999, 5944808.094700003]
Box Elder|10040204|[-12163744.7769, 5922530.406499997, -12026958.792200001, 6004571.624799997]
Lower Musselshell|10040205|[-12128829.7564, 5922864.689099997, -11955711.3834, 6032237.1642999975]
Milk Headwaters|10050001|[-12625716.7452, 6210444.3401999995, -12498189.482800001, 6324440.7638]
Upper Milk|10050002|[-12510990.7677, 6199777.526600003, -12230519.474399999, 6335562.885500004]
Wild Horse Lake|10050003|[-12305830.1754, 6254269.364299998, -12228321.7863, 6350765.172799998]
Little Beaver|10250013|[-11390661.0996, 4762796.0999, -11246973.9931, 4854229.3575]
Willow|17070104|[-13377701.1688, 5638163.338100001, -13274573.4487, 5748366.074300001]
Lower John Day|17070204|[-13449730.4996, 5536214.283, -13301168.552800002, 5738063.8899]
Upper Deschutes|17070301|[-13596885.6734, 5391478.189499997, -13484471.778099999, 5581325.375199997]
Little Deschutes|17070302|[-13598013.1507, 5345749.742200002, -13488883.479899999, 5444909.214100002]
Trout|17070307|[-13484391.5328, 5543447.312299997, -13412768.2999, 5625172.258399997]
Lower Columbia|17080006|[-13813798.4935, 5768497.000200003, -13726819.0093, 5860459.395600003]
Raft|17040210|[-12676257.5897, 5123581.420900002, -12569341.2738, 5254187.099800002]
Lower Spokane|17010307|[-13173614.010499999, 6034248.6263, -13068013.305799998, 6128401.9322999995]
Little Spokane|17010308|[-13099928.0075, 6055715.3653, -13016416.040000001, 6142006.841]
Middle Milk|10050004|[-12254732.5407, 6119067.727899998, -11917889.652999999, 6266881.938299999]
Big Sandy|10050005|[-12315211.4835, 6119683.175499998, -12208604.6625, 6202150.8133999985]
Sage|10050006|[-12372161.4415, 6164537.890699998, -12244497.741400002, 6278699.511599998]
Lodge|10050007|[-12299203.3115, 6202087.251000002, -12151420.313, 6383374.756000002]
Battle|10050008|[-12273973.5332, 6203207.412699997, -12118738.7052, 6391078.224699997]
Peoples|10050009|[-12183783.6304, 6092788.6131, -12042534.2038, 6178623.9934]
Cottonwood|10050010|[-12128770.613499999, 6191679.697300002, -11995316.435999999, 6290700.929500002]
Whitewater|10050011|[-12159165.9545, 6196983.934, -11951838.1699, 6338537.2482]
Frenchman|10050013|[-12216980.7694, 6193242.8473000005, -11925628.7682, 6401217.5146]
Beaver|10050014|[-12084202.2129, 6075284.258100003, -11920864.0754, 6196485.386800003]
Rock|10050015|[-11937202.515, 6175732.129799999, -11853125.1739, 6323567.306999999]
Porcupine|10050016|[-11875600.3497, 6126395.820699997, -11810673.0412, 6252193.890999997]
West Fork Poplar|10060004|[-11859640.167100001, 6182433.5713, -11728403.877500001, 6320672.6819]
Upper Yellowstone|10070002|[-12369960.693, 5618546.340499997, -12188518.0832, 5812879.143399997]
Shields|10070003|[-12356282.2295, 5734859.6558, -12276892.2269, 5824106.6671]
Pryor|10070008|[-12098811.336199999, 5656874.887500003, -12037628.338499999, 5762785.733900003]
Lower Tongue|10090102|[-11888999.3956, 5622817.416100003, -11734323.33, 5846906.964300003]
Lower Powder|10090209|[-11744450.9071, 5665548.498300001, -11649607.0088, 5900096.915300001]
Mizpah|10090210|[-11777947.717799999, 5685097.820500001, -11705525.394699998, 5824124.723100001]
O'Fallon|10100005|[-11713842.4839, 5763721.863899998, -11588966.3619, 5915401.248499999]
Middle Arkansas-Lake McKinney|11030001|[-11374070.2504, 4542344.247100003, -11217957.009499999, 4639153.233600003]
Smoky Hill Headwaters|10260001|[-11419998.1964, 4690909.1536, -11274521.2803, 4746205.3813]
Hackberry|10260005|[-11282202.3661, 4694226.557300001, -11135408.3878, 4743494.590400001]
Upper Saline|10260009|[-11286514.2534, 4699108.940899998, -10954281.488499999, 4763066.066299998]
Upper South Fork Solomon|10260013|[-11298193.8409, 4752189.929200001, -11067545.045500001, 4798284.746800001]
Aqua Fria|15070102|[-12539401.508200001, 3946967.262599997, -12443488.952300001, 4125646.8087999974]
Hassayampa|15070103|[-12599568.173799999, 3938085.9931000024, -12506764.560999999, 4096273.7182000023]
Upper Green-Flaming Gorge Reservoir|14040106|[-12293086.3171, 4942758.468999997, -12096747.8078, 5089041.985099996]
Blacks Fork|14040107|[-12335568.928199999, 4973907.833400004, -12188296.221299998, 5216551.6635000035]
Upper Green|14040101|[-12327083.8474, 5162515.2861, -12202413.4876, 5381054.5179]
Greys-Hobock|17040103|[-12363576.6545, 5239963.471600004, -12262660.342, 5417617.268500004]
Crescent-Hoko|17110021|[-13904051.523, 6105853.487199999, -13755062.2114, 6301010.062499999]
Utah Lake|16020201|[-12491628.6807, 4805518.344499998, -12417862.1395, 4950294.050999998]
Spanish Fork|16020202|[-12448937.444699999, 4822289.519100003, -12365594.550999999, 4909744.538500003]
Long Creek|09010006|[-11665528.2926, 6214598.861500002, -11453806.6026, 6388881.487300002]
Little Muddy|10110102|[-11580211.9182, 6129393.310599998, -11475518.5474, 6235913.332699997]
Painted Woods-Square Butte|10130101|[-11305765.4504, 5903359.316799998, -11142345.9437, 6089862.309199998]
Des Lacs|09010002|[-11427734.5835, 6136641.5484, -11289899.9917, 6282650.2101]
Headwaters Souris River|09010007|[-11634091.7118, 6219763.910499997, -11405029.8714, 6475427.402199998]
Brush Lake Closed Basin|10060007|[-11628385.6333, 6193072.8926, -11530246.141700001, 6317987.0861]
Upper Lodgepole|10190015|[-11737936.2499, 4998724.674800001, -11561749.8628, 5074087.7601000015]
Boxelder|10110202|[-11684522.384, 5650465.5282000005, -11570458.590499999, 5789762.939200001]
Beaver|10110204|[-11615451.4024, 5860031.3222, -11538763.5554, 6007358.9032000005]
Madison|10020007|[-12465084.690299999, 5518093.624499999, -12303872.272, 5768653.286399999]
Little Bighorn|10080016|[-12012657.9001, 5584699.437200002, -11924114.9685, 5740963.261900002]
Middle Powder|10090207|[-11821178.939399999, 5575052.157300003, -11725458.739099998, 5701275.877000003]
St. Marys|09040001|[-12665235.259, 6202691.268200003, -12541545.0619, 6381964.463300003]
Belly|09040002|[-12708963.1669, 6243952.003399998, -12519829.092799999, 6443379.989799998]
Red Rock|10020001|[-12643299.3327, 5520990.740999997, -12408061.9718, 5651643.614499996]
Beaverhead|10020002|[-12607261.901, 5579715.4177, -12478153.6588, 5712201.5729]
Ruby|10020003|[-12519526.207, 5587790.4969, -12446834.0199, 5715750.7123]
Jefferson|10020005|[-12524779.274500001, 5703744.161399998, -12412725.837600002, 5806421.878899998]
Gallatin|10020008|[-12415562.015999999, 5597947.976199999, -12327292.848499998, 5791718.8784]
Smith|10030103|[-12441995.3272, 5830974.687200002, -12310384.834099999, 6009830.800500003]
Fort Peck Reservoir|10040104|[-12189200.526, 5939543.490000002, -11782254.8812, 6146124.289900002]
Prairie Elk-Wolf|10060001|[-11867226.7575, 6035296.563699998, -11711724.4043, 6213330.509899998]
Redwater|10060002|[-11798807.025600001, 5946983.491899997, -11661258.6752, 6117659.462699997]
Poplar|10060003|[-11842556.236499999, 6119727.996100001, -11678025.414099999, 6343798.232800001]
Charlie-Little Muddy|10060005|[-11712453.2632, 6073816.200099997, -11567515.2301, 6168925.131899998]
Big Muddy|10060006|[-11722044.908599999, 6127786.489200003, -11555236.9446, 6351955.940200004]
Strawberry|14060004|[-12391532.272599999, 4846904.103600003, -12288051.0605, 4927119.039800003]
Provo|16020203|[-12437499.9541, 4899618.480099998, -12344403.3401, 4969947.610099998]
Lower Yellowstone|10100004|[-11789376.122299999, 5859674.441299997, -11523631.737599999, 6103859.425699998]
Upper Yellowstone-Lake Basin|10070004|[-12216699.2042, 5700019.868000001, -12064940.4223, 5794827.733100001]
Stillwater|10070005|[-12262529.274799999, 5628583.996299997, -12150853.229099998, 5722554.262099997]
Lower Milk|10050012|[-11940943.9068, 6073903.943499997, -11814251.0452, 6221636.689999998]
Cache La Poudre|10190007|[-11792082.6131, 4920304.219300002, -11643956.8871, 5043393.575500002]
Upper Laramie|10180010|[-11835534.7028, 4954514.626199998, -11736124.0727, 5160728.677899998]
Crow|10190009|[-11738231.0227, 4922209.5101, -11582440.1358, 5054128.954899999]
Upper Bear|16010101|[-12413351.4231, 4969713.934699997, -12311767.2711, 5169870.310299997]
Upper Weber|16020101|[-12422556.3938, 4951702.9597999975, -12343687.3007, 5067657.198899997]
Tule Valley|16020303|[-12664061.5949, 4692788.118100002, -12613609.752600001, 4826258.291700003]
Lower Sevier|16030005|[-12616695.5968, 4674853.728299998, -12431948.0766, 4867626.247999998]
Southern Great Salt Lake Desert|16020306|[-12725365.2948, 4786202.2228000015, -12528229.5875, 5007551.367400002]
Upper Niobrara|10150003|[-11554027.1675, 5146178.275200002, -11281442.6393, 5327074.501600002]
Upper White|10140201|[-11560610.6804, 5239360.001599997, -11349216.4326, 5434221.946899997]
Polacca Wash|15020013|[-12355183.3028, 4199998.558600001, -12223813.5283, 4349218.978700001]
Sacramento Wash|15030103|[-12744784.758000001, 4100900.561499998, -12671767.310700001, 4226809.933799998]
Middle Concho|12090103|[-11385737.8732, 3638020.7853000015, -11194401.053199999, 3740843.2252000016]
Upper Devils|13040301|[-11284817.2259, 3514430.538999997, -11182156.9677, 3639765.6616999973]
Bouse Wash|15030105|[-12728995.3728, 3942205.747100003, -12624146.1062, 4050618.445200003]
Tyson Wash|15030106|[-12737586.8391, 3926317.1323999986, -12686019.2359, 4018330.2333999984]
Upper Gila-San Carlos Reservoir|15040005|[-12316060.5671, 3828100.338200003, -12165677.1669, 3973130.027900003]
Middle Gila|15050100|[-12505839.5089, 3839110.6872999966, -12280450.561, 3960544.6726999967]
Willcox Playa|15050201|[-12276804.0452, 3738293.020800002, -12162928.6808, 3861271.5489000017]
Lower San Pedro|15050203|[-12350982.822, 3776334.6598000005, -12248405.2161, 3899018.1313000005]
Upper Santa Cruz|15050301|[-12389943.0422, 3638000.756099999, -12283491.5834, 3854233.780199999]
Rillito|15050302|[-12362564.7689, 3709081.0851000026, -12290433.088299999, 3822425.9322000025]
Lower Santa Cruz|15050303|[-12512650.9581, 3814899.4799000025, -12358965.149600001, 3930491.9797000024]
