North Fork Smoky Hill|10260002|[-583740.6322000008, 1778562.8386000004, -450755.1211000008, 1818199.7726000003]
North Fork Cimarron|11040003|[-597407.5647, 1581149.4301999994, -446073.8284, 1641188.5800999994]
Bear|11040005|[-615080.5144999996, 1603832.2372999992, -458556.35119999957, 1670078.6911999993]
Lower Lodgepole|10190016|[-703533.5247000009, 2011834.5342999995, -532226.4088000009, 2081998.8321999996]
Purgatoire|11020010|[-809968.9057, 1569737.4483000003, -621862.3756, 1693865.9465000003]
Mancos|14080107|[-1141050.0854000002, 1619267.0377999991, -1054981.9801000003, 1675020.9587999992]
McElmo|14080202|[-1156027.9071999993, 1651357.4280999992, -1082986.7649999992, 1693073.644999999]
Upper North Platte|10180002|[-946268.8450000007, 2033922.7278000005, -841569.5044000007, 2161382.2034000005]
Little Snake|14050003|[-1056755.1991000008, 2006179.3257999998, -900668.6998000008, 2110288.0226999996]
Lower Green-Diamond|14060010|[-1165965.7206999995, 1977354.7654999997, -1084015.7501999994, 2060475.7191999997]
Little Bear-Logan|16010203|[-1319895.2430000007, 2148437.0308, -1267691.0685000008, 2226239.3279999997]
Lower Weber|16020102|[-1347467.5764000006, 2061769.8694000002, -1274583.2228000006, 2159433.3259]
Jordan|16020204|[-1353466.2530000005, 2046184.8231000006, -1299149.8683000004, 2104148.1011000006]
Frenchman|10250005|[-590718.7683000006, 1921660.0314000007, -406945.0271000006, 1993313.2559000007]
Muddy|15010012|[-1687299.1708000004, 1635768.5747999996, -1614641.2601000005, 1759422.0617999996]
Pine|16040104|[-1724113.2292999998, 2046405.1423000004, -1665544.4690999999, 2136104.0535000004]
Suisun Bay|18050001|[-2250921.237400001, 1941750.2719999999, -2213179.4664000007, 2020602.2848999999]
Estrella|18060004|[-2189164.7062999997, 1613643.8626000006, -2136454.5487999995, 1720544.3557000007]
Santa Barbara Channel Islands|18060014|[-2226089.716499999, 1472256.8166000005, -2114070.721499999, 1520096.5302000004]
Vermilion|14040109|[-1082315.3449000008, 2019329.5129000004, -1017716.2917000009, 2104015.3904000004]
Upper Chehalis|17100103|[-2084403.7676999997, 2891169.6533000004, -2002181.2884999998, 2967686.0478000003]
Santa Clara|18070102|[-2113414.4034, 1490337.0441999994, -1993163.6244, 1560894.2401999994]
Calleguas|18070103|[-2111266.1434000004, 1475854.2108999994, -2045006.5872000004, 1505588.2101999994]
Santa Monica Bay|18070104|[-2095829.5671999995, 1416329.8377999999, -2018648.5154999995, 1487597.3386]
Los Angeles|18070105|[-2057580.0190999992, 1424878.6589000002, -1988641.2870999991, 1497867.772]
San Gabriel|18070106|[-2039596.9757000003, 1414500.0526, -1958133.8669000003, 1484349.7084000001]
San Pedro Channel Islands|18070107|[-2173431.3093, 1320453.7857999997, -2038502.7255, 1421053.1458999997]
Seal Beach|18070201|[-2017923.9875000007, 1402235.2845, -1990934.7003000008, 1428819.3112]
San Jacinto|18070202|[-1959197.4158999994, 1369644.8641, -1879459.2362999995, 1432303.0895999998]
Santa Ana|18070203|[-2007523.7421000004, 1396932.0606000004, -1878655.5878000003, 1480542.2020000005]
Newport Bay|18070204|[-2009213.9235999994, 1391377.6410999997, -1973919.9339999994, 1421793.1018999997]
Aliso-San Onofre|18070301|[-1998884.2157000005, 1349159.3653999995, -1947400.0540000005, 1407672.0511999996]
Santa Margarita|18070302|[-1966365.7449999992, 1348726.9611, -1882083.189399999, 1395170.0078]
San Luis Rey-Escondido|18070303|[-1971470.7513999995, 1322150.3425000003, -1882455.8402999996, 1366883.5920000002]
Madeline Plains|18080002|[-2057090.7553000003, 2217968.011, -1979035.1536000003, 2271525.1277]
Mono Lake|18090101|[-2010839.3362000007, 1863365.6278000008, -1938928.8181000007, 1933956.7476000008]
Crowley Lake|18090102|[-1997610.0171000008, 1780790.9998000003, -1920426.9969000008, 1892030.5307000002]
Owens Lake|18090103|[-1961749.5467000008, 1674917.5195000004, -1908929.1774000009, 1786051.5030000005]
Eureka-Saline Valleys|18090201|[-1932469.7968000006, 1713001.8045000006, -1879592.7218000006, 1833708.1626000006]
Death Valley-Lower Amargosa|18090203|[-1891715.4767000005, 1540412.6842999998, -1740903.5130000005, 1810604.2290999999]
Carrizo Plain|18060003|[-2149022.9145, 1579534.6418999992, -2098445.2372, 1654003.0601999993]
Salinas|18060005|[-2257018.9766000006, 1627358.8893, -2159300.577900001, 1831529.7800999999]
Central Coastal|18060006|[-2281961.5977999996, 1610310.8126999997, -2175843.6103, 1824509.3265999996]
Cuyama|18060007|[-2184225.2509000003, 1541601.9331999999, -2080467.0391000004, 1638306.1838999998]
Santa Maria|18060008|[-2208342.529100001, 1558151.3364000004, -2122695.031500001, 1621001.6562000003]
San Antonio|18060009|[-2218076.0286999997, 1570959.1304000001, -2166209.4943, 1615058.0107000002]
Santa Ynez|18060010|[-2211064.2234000005, 1530215.4376999997, -2108421.8541000006, 1585153.0695999996]
Santa Barbara Coastal|18060013|[-2224176.6898999996, 1515448.4219000004, -2115136.8790999996, 1582146.5081000004]
Monterey Bay|18060015|[-2275768.2963999994, 1807703.6028000005, -2225234.0124999993, 1893380.3569000005]
Ventura|18070101|[-2124157.7028, 1499145.1574000008, -2087554.7023, 1543906.9780000008]
Delaware|13070002|[-835084.4759, 979114.4193000002, -752784.4062, 1031197.1828000002]
Toyah|13070003|[-782137.5679000001, 873375.4852, -687035.7395000001, 953831.0302]
Salt Draw|13070004|[-816953.3991999999, 876050.1520999996, -705245.6332999999, 981414.9902999996]
Tunas|13070009|[-670279.0066999998, 833255.3925000001, -589274.5071999998, 903846.7291000001]
Independence|13070010|[-625708.7224000003, 827704.2587000001, -548074.9115000003, 877265.4178000002]
Punta de Agua|11090102|[-690374.7611999996, 1407229.5636999998, -564864.9990999995, 1502818.478]
Sevier Lake|16030009|[-1517309.3754999992, 1830562.4592000004, -1442454.4512999991, 1946136.2665000004]
Lower Dolores|14030004|[-1141665.3628000002, 1779188.3230000008, -1083412.8567000004, 1839343.1188000008]
Lower White|14050007|[-1152571.5779999997, 1902177.9317000005, -1038267.2329999998, 2007158.0336000004]
Montezuma|14080203|[-1172141.3059999999, 1662226.1493999995, -1109844.7288999998, 1741849.9834999996]
Middle Bear|16010202|[-1323590.4881999996, 2191654.4091, -1267299.8331999995, 2290697.1431]
Lower Bear-Malad|16010204|[-1352167.2197999991, 2154859.6098999996, -1309343.6188999992, 2289157.4528999995]
Curlew Valley|16020309|[-1418943.7009999994, 2139683.9009000007, -1339384.5014999993, 2282792.8716000007]
Northern Great Salt Lake Desert|16020308|[-1522698.0076000001, 2081219.3078000005, -1383103.9766000002, 2236914.3595000007]
Little Wood|17040221|[-1515442.3321000002, 2339267.1427999996, -1413691.9040000003, 2445763.6402999996]
Upper Wind|10080001|[-1126512.4198000003, 2264634.238500001, -980154.8622000003, 2407078.579800001]
Little Wind|10080002|[-1081588.8367999997, 2230347.8790000007, -983021.5211999997, 2316236.040900001]
Popo Agie|10080003|[-1073490.3720999993, 2238055.0879999995, -1009232.1506999993, 2285091.9312999994]
Badwater|10080006|[-981713.6072000004, 2290598.0622000005, -901268.2926000004, 2346015.1664000005]
Upper Bighorn|10080007|[-1060698.5039000008, 2332510.4460000005, -922488.4477000008, 2447318.0496000005]
Nowood|10080008|[-950454.3432, 2324688.2513999995, -879293.5258, 2444027.1370999995]
Piedra|14080102|[-1006327.0267999992, 1611769.5566000007, -958484.2360999992, 1681027.2865000006]
South Fork Republican|10250003|[-633204.5730000008, 1799409.1437, -461704.0228000008, 1905952.2333]
Lower Chehalis|17100104|[-2098186.4782999996, 2956685.2639000006, -2045040.3379999995, 3027987.3182000006]
Grays Harbor|17100105|[-2124115.404100001, 2954732.0424000006, -2065110.817700001, 3026371.5637000008]
Willapa Bay|17100106|[-2144420.7936000004, 2900509.1438999996, -2067983.0918000005, 2977941.1143999994]
Duwamish|17110013|[-1974567.4701000005, 2938088.5140000004, -1905107.6572000005, 3005395.4596000006]
Bear Lake|16010201|[-1276186.8274000008, 2177644.366800001, -1232051.6553000007, 2311178.3924000007]
Central Bear|16010102|[-1245564.2928999998, 2194833.2128, -1192703.1659999997, 2271802.747]
Deschutes|17110016|[-2032542.3609999996, 2912405.9174000006, -1992762.2507999996, 2964710.516500001]
Strait of Georgia|17110002|[-2012145.0866, 3097566.4169999994, -1923606.0699, 3189690.0849999995]
San Juan Islands|17110003|[-2037194.0560999997, 3099155.6437, -1962641.1577999997, 3185594.8397]
Elk|17010106|[-1406864.7990000006, 3017011.3827, -1351304.7770000007, 3199773.4658]
Upper Coeur d'Alene|17010301|[-1543982.3289, 2883084.9385, -1479851.3926000001, 2947172.9988]
South Fork Coeur d'Alene|17010302|[-1534832.2117999997, 2869929.3005999997, -1478318.2340999998, 2895464.7155]
Coeur d'Alene Lake|17010303|[-1584553.0045999996, 2874268.764799999, -1522661.5436999996, 2921067.298299999]
St. Joe|17010304|[-1579681.1253999993, 2810487.102, -1446880.8276999993, 2883326.6492]
Palisades|17040104|[-1253615.1930999998, 2330084.058, -1198586.1274999997, 2399329.9256]
Idaho Falls|17040201|[-1311331.1067999993, 2379482.7366000004, -1246557.4081999992, 2436217.5114]
Upper Henrys|17040202|[-1247417.1029000003, 2438141.5650999993, -1182935.1109000002, 2516655.3358999994]
Lower Henrys|17040203|[-1274922.8512999993, 2403133.8005, -1168203.3377999994, 2474963.7295999997]
Willow|17040205|[-1286923.2556999996, 2313682.1163, -1233905.6359999997, 2398798.651]
American Falls|17040206|[-1387386.6250999998, 2268000.899, -1276604.7743, 2406799.6926]
Blackfoot|17040207|[-1329423.0758999996, 2272773.9705, -1227542.1255999997, 2393751.264]
Portneuf|17040208|[-1353125.5112999994, 2252444.7457999997, -1267891.6185999995, 2354570.2243999997]
Lake Walcott|17040209|[-1469158.1526999995, 2261341.0249000005, -1355201.2559999996, 2410174.1459000004]
Beaver-Camas|17040214|[-1316439.6142999995, 2413589.8544999994, -1241814.8833999995, 2508009.9937999994]
Medicine Lodge|17040215|[-1339701.3556999993, 2400655.8353000004, -1291094.7592999993, 2506894.5938000004]
Birch|17040216|[-1366143.9733000007, 2424559.1785000004, -1323250.5793000006, 2506860.7475000005]
Little Lost|17040217|[-1402973.8753999993, 2420576.3785999995, -1343214.4436999992, 2514257.6767999995]
Big Lost|17040218|[-1464555.8082999997, 2375839.2031999994, -1327549.0514999996, 2498537.7329999995]
Big Wood|17040219|[-1525937.1895000003, 2355201.0149000008, -1441241.8778000004, 2471947.020800001]
Camas|17040220|[-1553097.4944000002, 2392335.1632000003, -1475570.3750000002, 2433284.7551]
North and Middle Forks Boise|17050111|[-1572019.5175, 2450061.8661, -1507425.435, 2500057.2985]
Boise-Mores|17050112|[-1602060.1898999996, 2447898.873400001, -1553365.1831999996, 2503783.776500001]
South Fork Boise|17050113|[-1592913.2704000007, 2406759.8944000006, -1487825.1003000007, 2469969.5507000005]
Lower Boise|17050114|[-1670944.2142999992, 2422955.5977, -1582147.9679999992, 2502578.099]
South Fork Payette|17050120|[-1589121.542199999, 2479958.4110000003, -1505898.9775999992, 2554616.9117000005]
Middle Fork Payette|17050121|[-1587641.2590999994, 2508790.2476000004, -1544618.0099999995, 2560770.0863000005]
Payette|17050122|[-1659406.4825999998, 2475232.5753000006, -1584048.8019999997, 2561110.9119000006]
Pahsimeroi|17060202|[-1425344.4338000007, 2472390.7381999996, -1378676.8465000007, 2548867.0166999996]
Lower Middle Fork Salmon|17060206|[-1520779.4727999996, 2543527.259400001, -1435953.3641999997, 2631512.6350000007]
Middle Salmon-Chamberlain|17060207|[-1557345.4760999996, 2618349.207800001, -1426554.1379999996, 2682794.140300001]
South Fork Salmon|17060208|[-1559734.769200001, 2547791.9108000007, -1504575.7159000009, 2652985.4703000006]
Upper Selway|17060301|[-1470929.8691000007, 2640954.7302, -1419336.4145000007, 2719547.3813]
Lower Selway|17060302|[-1514891.7986999992, 2672125.935799999, -1417150.1768999991, 2742602.757599999]
Lochsa|17060303|[-1517718.8948999997, 2724718.4574999996, -1398670.1484999997, 2779619.5250999997]
Middle Fork Clearwater|17060304|[-1535360.4332999997, 2708851.0935999993, -1506241.1782999998, 2744578.2806999995]
South Fork Clearwater|17060305|[-1573702.4702000003, 2668004.3246999998, -1479888.0113000004, 2740228.624]
Upper North Fork Clearwater|17060307|[-1507581.2411000002, 2753909.6575000007, -1429800.6168000002, 2818610.922500001]
Lower North Fork Clearwater|17060308|[-1555726.4536000006, 2777154.206700001, -1475360.9582000007, 2839265.9557000007]
Wenatchee|17020011|[-1879446.6963, 2936696.7849000003, -1825470.1319, 3040871.6656000004]
Upper Yakima|17030001|[-1912095.8840999994, 2855503.0241, -1828211.1995999995, 2984099.2461]
Naches|17030002|[-1936106.0798000004, 2865410.4024, -1862791.3791000005, 2939928.1854]
Upper Spokane|17010305|[-1609362.9931000005, 2907096.373400001, -1534632.6805000005, 2944408.611600001]
Rock|17060109|[-1669734.1407999992, 2848628.0255999994, -1585731.8571999993, 2906665.2686999994]
Gros Ventre|17040102|[-1185798.0014999993, 2345951.525800001, -1105120.9260999993, 2391668.572700001]
Ladder|10260004|[-564344.9091999996, 1733385.9392000008, -417917.57579999964, 1779698.6297000009]
Whitewoman|11030002|[-558788.5099, 1702993.3369999994, -418036.12119999994, 1762966.8062999994]
Upper Cimarron-Liberal|11040006|[-522363.42760000005, 1543819.5940000005, -361386.68570000003, 1621260.7070000004]
Greybull|10080009|[-1079218.0398999993, 2381843.0856, -953664.2031999993, 2451678.1648999997]
Dry|10080011|[-1037739.7068000007, 2432957.4266999997, -953777.6603000008, 2468524.0168999997]
North Fork Shoshone|10080012|[-1119405.2863999996, 2439577.1119999997, -1041496.9116999996, 2489076.8819999998]
South Fork Shoshone|10080013|[-1106216.1293000001, 2392153.370100001, -1037801.5063000001, 2462316.543800001]
Middle Fork Powder|10090201|[-906267.5528999995, 2313109.4308, -843954.1649999996, 2403170.2701000003]
Upper Powder|10090202|[-849070.6699000001, 2317089.1641000006, -765758.7979000001, 2474700.7603000007]
South Fork Powder|10090203|[-930751.7849000003, 2251005.8812000006, -838809.1565000003, 2345903.5658000004]
Salt|10090204|[-856928.3615000006, 2279086.3433999997, -805108.8756000006, 2344957.0800999994]
Crazy Woman|10090205|[-882168.5554000009, 2369852.383199999, -802091.4042000009, 2442294.799399999]
Clear|10090206|[-887732.3412999995, 2407162.9943000004, -792351.2637999995, 2485536.7533000004]
Antelope|10120101|[-812366.0506999996, 2284043.4672, -727381.7768999996, 2341274.7451]
Dry Fork Cheyenne|10120102|[-807494.1472999994, 2267372.3258999996, -727266.9470999994, 2306834.2674]
Upper Cheyenne|10120103|[-761897.0244999994, 2289590.7671000008, -666483.5664999994, 2364976.029600001]
Lance|10120104|[-731138.7245000005, 2228501.1139, -657394.1422000005, 2298143.5408]
Lightning|10120105|[-777766.9280999992, 2236384.092599999, -694581.6057999992, 2291273.463199999]
Pathfinder-Seminoe Reservoirs|10180003|[-917932.7058000006, 2138433.4244999997, -853143.5680000006, 2218101.1542999996]
Medicine Bow|10180004|[-889863.0614, 2085742.9853000008, -791200.205, 2178948.194400001]
Little Medicine Bow|10180005|[-866234.5270000007, 2145344.9485, -796242.1394000007, 2207137.3515]
Sweetwater|10180006|[-1074914.1313000005, 2190412.9274000004, -876063.6967000004, 2259663.9930000002]
Middle North Platte-Casper|10180007|[-916463.5028000008, 2193882.4056, -762364.0748000008, 2292272.2617]
Glendo Reservoir|10180008|[-799943.5526999999, 2166719.5439, -699586.2846999998, 2253275.6568]
Lower Laramie|10180011|[-808413.0223999992, 2087830.3708999995, -698311.8267999992, 2188493.8080999996]
New Fork|14040102|[-1136250.9140000008, 2246825.5803999994, -1070953.0186000008, 2327026.2577999993]
Upper Green-Slate|14040103|[-1189213.6767999995, 2129428.8773, -1090699.5618999996, 2240452.3495]
Big Sandy|14040104|[-1132709.4590000007, 2172563.9393000007, -1049848.9797000007, 2271642.093500001]
Bitter|14040105|[-1111120.432, 2078659.6996999998, -1008617.8195, 2191950.6276]
Great Divide Closed Basin|14040200|[-1073199.0001999997, 2114670.8277000003, -907531.6882999997, 2217094.8632000005]
Muddy|14050004|[-1013869.5998999998, 2062932.3311, -934592.9812999998, 2134345.2501]
Clarks Fork Yellowstone|10070006|[-1098378.4229000006, 2475461.0275999997, -981746.2359000006, 2584231.5375999995]
Big Horn Lake|10080010|[-979856.9747000001, 2433948.673699999, -892908.9425000001, 2541750.126299999]
Shoshone|10080014|[-1050608.1500000004, 2435268.445800001, -958183.0260000004, 2547271.2556000007]
Upper Tongue|10090101|[-926697.9243999999, 2436312.2183, -800208.0538999999, 2541209.5757999998]
Horse|10180012|[-784342.4364999998, 2070336.8598999996, -644650.3791999999, 2135554.0411999994]
Muddy|14040108|[-1232776.0760999992, 2087024.3493000008, -1171908.4913999992, 2180712.5824000007]
Chetco|17100312|[-2301099.8857000005, 2446190.1620000005, -2246245.2885000003, 2503144.1856000004]
Warner Lakes|17120007|[-1971073.3988000005, 2336958.3907999992, -1882340.4498000005, 2459635.847599999]
Guano|17120008|[-1932177.6662000008, 2302751.711100001, -1834840.2764000008, 2455794.7740000007]
Necanicum|17100201|[-2153850.0032, 2837081.0606999993, -2120743.2024000003, 2904390.615099999]
Wilson-Trusk-Nestuccu|17100203|[-2178279.6238, 2764447.6709000003, -2100870.163, 2838805.3139000004]
Siltcoos|17100207|[-2233903.9538000003, 2636042.5557000004, -2200650.9236000003, 2669520.0241000005]
Sixes|17100306|[-2300315.8489999995, 2501436.314099999, -2253136.6074999995, 2583278.252999999]
Donner und Blitzen|17120003|[-1851372.1411000006, 2385283.206599999, -1805962.5370000005, 2475277.697299999]
Moyie|17010105|[-1498122.0763000008, 3015347.145199999, -1439518.9967000007, 3100099.7221999993]
Goose|17040211|[-1511285.6020999998, 2217831.0277999993, -1437654.0872999998, 2306430.628199999]
Pend Oreille Lake|17010214|[-1579746.4127999991, 2931455.8005, -1495603.3277999992, 3020292.1100999997]
Priest|17010215|[-1569848.1181000005, 2969390.8597999997, -1521492.3751000005, 3065687.9614]
Hangman|17010306|[-1629504.7531000003, 2845458.7071, -1567170.5257000003, 2923551.3279000004]
Salt|17040105|[-1240243.2666999996, 2259943.8848, -1195304.3206999996, 2337740.2711]
Teton|17040204|[-1266459.2826000005, 2370464.2587, -1182762.5802000004, 2435212.0748]
Fisher|17010102|[-1464119.4406000003, 2912937.403000001, -1397561.4380000003, 2975387.282900001]
Upper Clark Fork|17010201|[-1329892.0896000005, 2645118.0537, -1245443.1350000005, 2754882.5079]
Flint-Rock|17010202|[-1372266.6488000005, 2674628.2117999997, -1298332.2957000006, 2781489.2668]
Blackfoot|17010203|[-1361453.9004999995, 2742422.0429, -1239608.8890999996, 2837216.0914]
Middle Clark Fork|17010204|[-1489245.2142999992, 2775719.7189000007, -1348425.8443999991, 2874306.8417000007]
Middle Fork Flathead|17010207|[-1341879.8600999992, 2883533.7862, -1263816.6643999992, 2996730.8884]
Flathead Lake|17010208|[-1393795.803200001, 2869759.1063, -1331677.877300001, 2962472.065]
South Fork Flathead|17010209|[-1347089.6920999996, 2811536.4865000006, -1278487.1447999997, 2954656.8782000006]
Stillwater|17010210|[-1407028.0516, 2932600.9141000006, -1355270.5743, 3002989.7993000005]
Swan|17010211|[-1353581.8548000008, 2824486.3347999994, -1320495.4838000007, 2922814.1422999995]
Lower Flathead|17010212|[-1419369.2573000006, 2798791.374500001, -1339332.2837000007, 2939369.365100001]
Yaak|17010103|[-1479770.4119000006, 2990452.7698999997, -1425986.3620000007, 3063472.6484]
North Fork Flathead|17010206|[-1382969.2662000004, 2957685.8330000006, -1320776.6565000005, 3075524.6453000004]
Lower Clark Fork|17010213|[-1513304.6132999994, 2847130.1306, -1404791.1390999993, 2983459.8213]
Middle Kootenai|17010101|[-1497255.5446000006, 2936333.0634000003, -1375548.8612000006, 3150504.1308000004]
South Fork Owyhee|17050105|[-1715959.4439000003, 2191569.3763999995, -1640313.4804000002, 2330200.0454999995]
East Little Owyhee|17050106|[-1743618.9605, 2250574.4186000004, -1690060.5444, 2320043.2139000003]
Belt|10030105|[-1148775.1730000004, 2736309.3910000008, -1104327.5741000003, 2823895.4665000006]
Two Medicine|10030201|[-1298710.8822000008, 2889400.4054000005, -1203709.4606000008, 2956021.6995000006]
Bullwhacker-Dog|10040101|[-1088023.8211000003, 2769719.3531, -977719.1313000002, 2878665.5568999997]
Arrow|10040102|[-1110510.424900001, 2758761.67, -1038447.4672000009, 2837671.2467]
Judith|10040103|[-1120551.0329999998, 2709101.358100001, -1003264.7647999998, 2822814.0021000006]
Big Dry|10040105|[-872525.5018000007, 2711011.4009000007, -776369.3743000007, 2781801.821300001]
Upper Musselshell|10040201|[-1134789.4218000006, 2627622.8464, -950057.4543000006, 2728037.5399]
Flatwillow|10040203|[-1020764.6901999991, 2702173.8910000008, -910148.7385999991, 2733779.758800001]
Box Elder|10040204|[-1010326.7656999994, 2721338.3238999993, -917507.4362999994, 2777235.966199999]
Lower Musselshell|10040205|[-981071.5192000009, 2707118.0249000005, -869002.4716000009, 2788876.2000000007]
Milk Headwaters|10050001|[-1290733.6820999999, 2963517.1544000003, -1198625.1948999998, 3027910.0281]
Upper Milk|10050002|[-1207992.3182999995, 2917141.6290000007, -1028811.0387999995, 3028532.1835000007]
Wild Horse Lake|10050003|[-1069613.5721000005, 2950394.354800001, -1023438.6709000005, 3018186.520300001]
Little Beaver|10250013|[-539968.4253000002, 1824924.7952999994, -426789.29830000026, 1889982.4926999994]
Willow|17070104|[-1868551.2704000007, 2683998.125, -1805898.8236000007, 2769395.3177]
Lower John Day|17070204|[-1929498.3022000007, 2628321.564200001, -1827975.8281000007, 2774908.6227000006]
Upper Deschutes|17070301|[-2077030.0197, 2563113.3431, -1972771.2808, 2690288.1246]
Little Deschutes|17070302|[-2080496.6819000002, 2527648.448999999, -1996498.3094000001, 2589718.9288999992]
Trout|17070307|[-1964423.9816999994, 2640753.9328000005, -1918135.9829999995, 2702224.4763000007]
Lower Columbia|17080006|[-2139097.5583999995, 2859769.6096, -2077726.4238999996, 2914666.6133000003]
Raft|17040210|[-1463524.4686999992, 2218764.355799999, -1378080.9040999992, 2307180.1815999993]
Lower Spokane|17010307|[-1668296.133199999, 2917312.9388999995, -1603489.485899999, 2982801.2529999996]
Little Spokane|17010308|[-1618479.2741, 2924621.713199999, -1559877.7157, 2982564.8731999993]
Middle Milk|10050004|[-1046998.4951000009, 2841846.0393000003, -824795.2003000008, 2956356.7301000003]
Big Sandy|10050005|[-1094943.0997000001, 2863179.9022000004, -1021989.3140000001, 2916273.9646000005]
Sage|10050006|[-1119407.2031999994, 2894446.888800001, -1043399.7065999995, 2978105.613800001]
Lodge|10050007|[-1060681.9001000002, 2908860.176000001, -978129.4735000002, 3036868.882100001]
Battle|10050008|[-1042210.4995000008, 2908842.3948999997, -947720.5799000008, 3039466.178]
Peoples|10050009|[-1004884.1435000002, 2831787.1564000007, -910123.0241000003, 2885706.1579000005]
Cottonwood|10050010|[-958607.4988000002, 2889133.829500001, -874916.7683000001, 2963005.227200001]
Whitewater|10050011|[-974081.8271999992, 2888957.877699999, -839691.5729999993, 2992976.011699999]
Frenchman|10050013|[-1005633.3066000007, 2884806.7454000004, -820787.0641000008, 3037530.6955000004]
Beaver|10050014|[-942638.9686999992, 2811381.697899999, -827059.1780999992, 2890399.8331999993]
Rock|10050015|[-833147.7971000001, 2871701.9077000003, -773760.6219000001, 2963970.2687000004]
Porcupine|10050016|[-794662.7081000004, 2833277.2815000005, -750813.1847000004, 2916134.6207000003]
West Fork Poplar|10060004|[-779408.8845000006, 2864652.2896, -697344.6583000006, 2960347.5916]
Upper Yellowstone|10070002|[-1182373.4164000005, 2535259.9552999996, -1043919.1690000005, 2660501.1317]
Shields|10070003|[-1159464.4955000002, 2611512.5698000006, -1102456.2594, 2672641.7903000005]
Pryor|10070008|[-990243.0267999992, 2534265.150699999, -942301.6414999992, 2606472.893599999]
Lower Tongue|10090102|[-843288.6599000003, 2489257.4881999996, -726542.7247000004, 2642159.6509999996]
Lower Powder|10090209|[-735644.7288000006, 2509662.7475000005, -672485.3972000006, 2675046.3622000003]
Mizpah|10090210|[-765053.6203000005, 2528089.2347999997, -710531.7772000006, 2622292.9026999995]
O'Fallon|10100005|[-706586.8175000008, 2576950.5693999995, -624552.1524000008, 2683266.7850999995]
Middle Arkansas-Lake McKinney|11030001|[-535851.1505999994, 1646009.5418999996, -414812.32969999936, 1727105.1040999996]
Smoky Hill Headwaters|10260001|[-565182.5927000009, 1765272.9631999992, -453360.86250000086, 1809165.4033999993]
Hackberry|10260005|[-458225.96660000086, 1760827.4546000008, -346382.70820000087, 1804764.3544000008]
Upper Saline|10260009|[-460604.79810000025, 1759915.8662, -206543.83210000026, 1814757.7175]
Upper South Fork Solomon|10260013|[-469502.05519999936, 1806387.0451999996, -291825.9451999994, 1840939.6405999996]
Aqua Fria|15070102|[-1523109.3780000005, 1275503.9039000003, -1434680.2630000005, 1419794.2419000003]
Hassayampa|15070103|[-1569684.2360999994, 1274760.8757999996, -1486979.6858999995, 1401944.8583999996]
Upper Green-Flaming Gorge Reservoir|14040106|[-1202770.9619999994, 2020364.5894000009, -1059966.0672999993, 2135663.981600001]
Blacks Fork|14040107|[-1225841.3264000006, 2064373.8037999999, -1114582.7029000006, 2244484.2054999997]
Upper Green|14040101|[-1197258.7841999996, 2199328.941400001, -1099885.2337999996, 2356699.616300001]
Greys-Hobock|17040103|[-1213474.8373000007, 2262090.2016000003, -1139944.6446000007, 2392706.1521]
Crescent-Hoko|17110021|[-2122635.1191000007, 3079630.2874999996, -2032090.6850000008, 3220385.2584999995]
Utah Lake|16020201|[-1362350.7464000005, 1950948.8808999993, -1301494.1423000004, 2058940.9743999992]
Spanish Fork|16020202|[-1332572.9942000005, 1960752.0713, -1272050.8182000006, 2026396.1975]
Long Creek|09010006|[-646060.9980999995, 2870119.2662000004, -511763.02939999953, 2989022.8694]
Little Muddy|10110102|[-600071.9707999993, 2815839.8574, -528714.1229999993, 2885510.5666]
Painted Woods-Square Butte|10130101|[-421771.55670000054, 2650803.0736, -311195.0609000005, 2777065.3548]
Des Lacs|09010002|[-493121.06909999996, 2810384.6933999993, -405764.8892, 2908874.022999999]
Headwaters Souris River|09010007|[-619616.8932000007, 2868949.716, -479121.1061000008, 3042626.0786]
Brush Lake Closed Basin|10060007|[-627149.0254999995, 2860867.9651999995, -562245.8614999995, 2942938.3908999995]
Upper Lodgepole|10190015|[-783536.0844, 2017439.1985, -652833.8737000001, 2079716.0895999998]
Boxelder|10110202|[-702198.7441000007, 2499108.7841, -615365.5000000007, 2590413.7989999996]
Beaver|10110204|[-639391.5358000007, 2638941.4463, -581263.0624000006, 2736073.2687]
Madison|10020007|[-1255282.4803999998, 2464286.9935, -1143855.1259999997, 2646750.1565]
Little Bighorn|10080016|[-935485.5028000008, 2476399.3089000005, -869352.8850000008, 2584135.0256000008]
Middle Powder|10090207|[-800991.9373000003, 2452362.0654000007, -728535.7906000003, 2538404.7375000007]
St. Marys|09040001|[-1315496.6020999998, 2961325.1443000007, -1217350.1686999998, 3066777.804600001]
Belly|09040002|[-1334895.6805000007, 2991150.4217000008, -1197713.3631000007, 3105855.7302000006]
Red Rock|10020001|[-1373481.7578999996, 2492590.2492999993, -1220550.7816999997, 2592047.7999999993]
Beaverhead|10020002|[-1347972.1064, 2525709.933599999, -1254649.5367, 2622950.9715999993]
Ruby|10020003|[-1287718.7807999998, 2528100.7127, -1235079.7850999997, 2618273.698]
Jefferson|10020005|[-1278981.4455999993, 2608211.1919, -1198750.4204999993, 2680484.6693]
Gallatin|10020008|[-1213943.0658, 2520806.4617, -1143270.2421, 2657618.4948]
